hromada_code,hromada_name,oblast_name,raion_name,type,lat_center,lon_center,n_settlements,square,total_popultaion_2022,urban_pct,mountain_hromada,near_seas,distance_to_russia_belarus,distance_to_eu,sum_osbb_2020,train_station,occipied_before_2022,war_zone_10_10_2022,distance_to_frontline_km,currently_occupied,frontline_as_of_date,oblast_attack_events_last8wk,oblast_attack_events_since_2025,attacks_as_of_week,documented_powerplant_damage_score,documented_powerplant_damage_basis,documented_powerplant_facilities,oblast_documented_facilities,frontline_occupation_flag,outage_strike_component_norm,outage_risk_proxy
UA51020230000068053,Розквітівська,Одеська,Березівський,сільська,47.122082,30.61581,14,236.8,4031,0,NA,NA,213.844398943161,187.365169769667,NA,0,0,0,91.0,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51020250000084082,Старомаяківська,Одеська,Березівський,сільська,47.346951,30.30682,18,305.2,4452,0,NA,NA,247.988733105916,172.079417268743,NA,0,0,0,125.1,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51020270000068435,Стрюківська,Одеська,Березівський,сільська,47.37912,30.582382,11,248.5,2744,0,NA,NA,238.045378372951,193.112645533376,NA,0,0,0,113.4,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51020290000017926,Чогодарівська,Одеська,Березівський,сільська,47.374702,30.068394,9,181.3,2057,0,NA,NA,262.150826737478,155.443769357975,NA,0,0,0,140.7,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51020310000020019,Ширяївська,Одеська,Березівський,селищна,47.3843482,30.1895219,12,324.9,9734,0.649886994041504,NA,NA,256.879322658364,164.520888310976,NA,0,0,0,134.4,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51040010000016896,Білгород-Дністровська,Одеська,Білгород-Дністровський,міська,46.1909823,30.345784,1,19.6,47727,1,NA,1,165.447579986199,106.580825912284,96,1,0,0,91.1,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51040030000095700,Дивізійська,Одеська,Білгород-Дністровський,сільська,45.9442525,29.9743896,11,347.7,5608,0,NA,1,182.024334063894,68.0247137199833,NA,0,0,0,125.9,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51040050000073907,Кароліно-Бугазька,Одеська,Білгород-Дністровський,сільська,46.1458339,30.5255473,2,21.7,4764,0.413937867338371,NA,1,150.841091949021,111.065354383515,NA,1,0,0,78.5,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51040070000074000,Кулевчанська,Одеська,Білгород-Дністровський,сільська,46.0345974,29.9333659,4,211.8,5681,0,NA,NA,188.069328320761,75.6525691583153,NA,1,0,0,125.9,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51040090000096249,Лиманська,Одеська,Білгород-Дністровський,сільська,45.673229,29.741247,6,205.4,4531,0,NA,1,193.686040505814,32.9273938562239,NA,0,0,0,154.8,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51040110000040346,Маразліївська,Одеська,Білгород-Дністровський,сільська,46.107672,30.0520305,9,296.1,6581,0,NA,1,182.258142535462,86.8914591293516,NA,0,0,0,115.0,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51040130000049323,Мологівська,Одеська,Білгород-Дністровський,сільська,46.228905,30.21216,8,207.9,12922,0,NA,NA,176.52878162616,104.601731438986,NA,0,0,0,100.7,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51040150000087491,Петропавлівська,Одеська,Білгород-Дністровський,сільська,46.340572,29.566586,8,276.9,7677,0,NA,NA,226.705159591239,100.41090125457,NA,0,0,0,149.3,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51040170000036391,Плахтіївська,Одеська,Білгород-Дністровський,сільська,46.094894,29.715511,8,310.3,8177,0,NA,NA,206.136077008308,75.8449750128465,NA,0,0,0,140.7,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51040190000058077,Саратська,Одеська,Білгород-Дністровський,селищна,46.0220664,29.6648751,11,451.7,16457,0.252719207632011,NA,NA,207.407150058187,66.9703206436092,3,1,0,0,146.3,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51040210000057879,Сергіївська,Одеська,Білгород-Дністровський,селищна,46.02756,30.37273,8,149.5,9317,0.563271439304497,NA,1,155.982502362614,93.4076889430681,1,0,0,0,93.8,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51040230000018414,Старокозацька,Одеська,Білгород-Дністровський,сільська,46.337597,29.986652,18,556.7,18127,0,NA,NA,197.447968044676,108.453548640987,1,0,0,0,117.1,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51040250000099866,Татарбунарська,Одеська,Білгород-Дністровський,міська,45.8398696,29.6166537,10,616,23824,0.454835460040296,NA,1,206.18236504499,46.5048698815042,6,0,0,0,155.9,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51040270000028361,Тузлівська,Одеська,Білгород-Дністровський,сільська,45.871349,30.08778,8,124.8,3468,0,NA,1,171.415791064554,66.0758126754173,NA,0,0,0,120.9,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51040290000011852,Успенівська,Одеська,Білгород-Дністровський,сільська,46.18755,29.86153,8,292,6976,0,NA,NA,199.198159209125,89.3403700245125,NA,0,0,0,128.1,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51040310000071545,Шабівська,Одеська,Білгород-Дністровський,сільська,46.128258,30.386766,14,279.6,14781,0,NA,1,159.519932703373,102.783608219729,6,0,0,0,89.4,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51060010000033212,Арцизька,Одеська,Болградський,міська,45.9962017,29.431517,13,762.5,31102,0.461545881293807,NA,NA,224.027433925331,61.4233915667946,2,1,0,0,164.5,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51060030000044366,Болградська,Одеська,Болградський,міська,45.6779137,28.6132404,7,295.5,25730,0.575903614457831,NA,NA,280.940161121219,34.3019218322118,17,0,0,0,235.2,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51060050000061243,Бородінська,Одеська,Болградський,селищна,46.3023788,29.2422721,34,933.3,16841,0.0881182827623063,NA,NA,248.187328222461,76.7352631512284,NA,0,0,0,174.3,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51060070000052726,Василівська,Одеська,Болградський,сільська,45.6429124,28.8324547,6,406.4,11403,0,NA,NA,263.661205829714,34.1217364835973,NA,0,0,0,220.5,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51060090000014997,Городненська,Одеська,Болградський,сільська,45.893669,28.85216,4,297.6,14551,0,NA,NA,265.485583075201,55.4624250080654,NA,0,0,0,210.7,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51060110000077844,Криничненська,Одеська,Болградський,сільська,45.5372689,28.6663677,3,97.2,4239,0,NA,NA,276.005547492076,24.6942183519741,NA,0,0,0,236.9,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51060130000042133,Кубейська,Одеська,Болградський,сільська,45.7907985,28.7440113,3,270.7,9360,0,NA,NA,272.102118988667,45.1752591091969,NA,0,0,0,221.8,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51060150000016544,Павлівська,Одеська,Болградський,сільська,45.962959,29.491703,8,288.3,5052,0,NA,NA,218.609668619963,58.0599813464519,NA,0,0,0,160.9,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51060170000068967,Тарутинська,Одеська,Болградський,селищна,46.1821786,29.151948,16,872.9,20675,0.52130592503023,NA,NA,250.428483370167,73.7292544372256,1,0,0,0,182.3,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51060190000067242,Теплицька,Одеська,Болградський,сільська,45.98534,29.33762,5,265.4,5424,0,NA,NA,230.765649861054,59.714590654704,NA,1,0,0,171.8,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51080010000087690,Вилківська,Одеська,Ізмаїльський,міська,45.40306,29.58309,5,585.9,12612,0.611481129083413,NA,1,204.425654634082,0.915615859163836,3,0,0,0,180.5,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51080030000048246,Ізмаїльська,Одеська,Ізмаїльський,міська,45.3511307,28.8361514,1,50.4,69932,1,NA,NA,262.909963119741,2.16727355715231,39,1,0,0,233.9,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51080050000022808,Кілійська,Одеська,Ізмаїльський,міська,45.4409767,29.2652788,11,713.7,33158,0.565323602147295,NA,1,229.177950437583,1.08057747033742,3,0,0,0,199.7,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51080070000040493,Ренійська,Одеська,Ізмаїльський,міська,45.455413,28.2790948,8,521.4,35156,0.504494254181363,NA,NA,306.098730200634,0.762756256978393,69,0,0,0,268.3,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51080090000065506,Саф’янівська,Одеська,Ізмаїльський,сільська,45.4029271,28.8768576,19,995.1,42091,0,NA,NA,259.549156920784,8.73516928663278,0,0,0,0,228.4,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51080110000079212,Суворовська,Одеська,Ізмаїльський,селищна,45.5811117,28.9879186,7,370.9,11796,0.385554425228891,NA,NA,251.176749168461,24.2414692388352,NA,1,0,0,212.0,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51100010000023950,Авангардівська,Одеська,Одеський,селищна,46.471085,30.613808,5,69.6,20324,0.491537098996261,NA,1,163.731719987777,143.899579423269,8,0,0,0,69.7,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51100030000027628,Біляївська,Одеська,Одеський,міська,46.4826109,30.2014161,7,398.7,22596,0.546778190830235,NA,NA,190.702187480527,129.559918957752,41,0,0,0,100.7,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51100050000066202,Великодальницька,Одеська,Одеський,сільська,46.476292,30.559851,3,146.6,12269,0,NA,1,167.416140891362,142.039360718815,1,0,0,0,73.6,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51100070000063635,Великодолинська,Одеська,Одеський,селищна,46.3467158,30.5759542,2,126.2,16970,0.825692398350029,NA,1,158.332037487582,130.958752250337,4,1,0,0,71.8,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51100090000094901,Вигодянська,Одеська,Одеський,сільська,46.614494,30.39809,15,289.6,12106,0,NA,NA,186.491582611136,149.175395209365,2,0,0,0,85.2,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51100110000098468,Визирська,Одеська,Одеський,сільська,46.696785,30.997566,19,419.1,9835,0,NA,1,159.013947810117,181.447678952345,NA,0,0,0,41.4,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51100130000021533,Дальницька,Одеська,Одеський,сільська,46.2250393,30.531351,9,214,14304,0,NA,1,154.51273913359,118.115448970919,1,0,0,0,76.5,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51100150000090671,Дачненська,Одеська,Одеський,сільська,46.577221,30.54817,8,174.9,10561,0,NA,NA,174.887899492129,151.043607432875,0,0,0,0,73.6,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51100170000087238,Доброславська,Одеська,Одеський,селищна,46.8193867,30.943207,17,313.9,15210,0.446482577251808,NA,NA,172.075679554079,190.046554387507,NA,0,0,0,51.0,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51100190000060999,Красносільська,Одеська,Одеський,сільська,46.623569,30.77614,14,294.6,12898,0,NA,1,164.995387766332,164.910310098862,4,0,0,0,56.4,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51100210000074534,Маяківська,Одеська,Одеський,сільська,46.413799,30.26836,5,149.7,12433,0,NA,1,182.385827955544,124.774131175791,NA,0,0,0,95.6,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51100230000045500,Нерубайська,Одеська,Одеський,сільська,46.544624,30.629803,5,97.5,12712,0,NA,1,167.747106751874,151.331122962927,4,0,0,0,67.5,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51100250000055079,Овідіопольська,Одеська,Одеський,селищна,46.2473734,30.4448614,3,238.4,15365,0.742401561991539,NA,1,161.55808945161,116.1116931077,NA,0,0,0,82.7,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51100270000073549,Одеська,Одеська,Одеський,міська,46.4843023,30.7322878,1,161.2,1010537,1,NA,1,157.433689881075,150.382996934063,1327,1,0,0,60.5,False,2026-09-09,99,496,2026-08-29,2,hosts_facility,Odesa DTEK thermal site,Odesa DTEK thermal site,0,0.0217,0.5043
UA51100290000027993,Таїровська,Одеська,Одеський,селищна,46.367195,30.651262,4,39.1,14719,0.270466743664651,NA,1,154.738417364145,136.243303435975,13,0,0,0,66.0,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51100310000010196,Теплодарська,Одеська,Одеський,міська,46.5050729,30.3272329,1,7.7,9958,1,NA,NA,183.901176146447,135.868430403301,3,0,0,0,90.9,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51100330000051757,Усатівська,Одеська,Одеський,сільська,46.537399,30.654261,15,253.5,15016,0,NA,1,165.783473096841,151.718503434348,NA,0,0,0,65.7,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51100350000087099,Фонтанська,Одеська,Одеський,сільська,46.570198,30.858065,7,90,18170,0,NA,1,156.370625072559,163.796071389031,29,0,0,0,49.9,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51100370000040590,Чорноморська,Одеська,Одеський,міська,46.3020943,30.653466,4,26.5,70723,0.92583742205506,NA,1,150.6545063285,130.682801090357,44,0,0,0,66.1,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51100390000087217,Чорноморська,Одеська,Одеський,селищна,46.5849122,30.9334115,2,43.5,7905,0.887539531941809,NA,1,153.33483410491,168.623085427001,NA,0,0,0,44.2,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
UA51100410000059549,Южненська,Одеська,Одеський,міська,46.6225029,31.0994897,7,107.5,35276,0.931483161356163,NA,1,147.674741323506,179.949100846208,55,0,0,0,31.9,False,2026-09-09,99,496,2026-08-29,0.8,oblast_cascade,,Odesa DTEK thermal site,0,0.0217,0.2043
